scenario,family,cell_kind,rule,replicates,max_pairs,final_running_net_benefit,final_running_success_diff,final_running_compliance_diff,fixed_gate_conditional_null_every_step,looks_with_running_violation,total_looks,ever_deploy_count,ever_deploy_rate,ever_deploy_lo,ever_deploy_hi,E_running_first_count,E_running_first_rate,E_running_first_lo,E_running_first_hi,E_running_any_count,E_running_any_rate,E_running_any_lo,E_running_any_hi,E_current_first_count,E_current_first_rate,E_current_first_lo,E_current_first_hi,mean_pairs_used,mean_pairs_mcse,mean_executions_used,median_pairs_among_deployments
A3_compliance_boundary,A,null,guarded_group_bonferroni_wald,10000,10000,0.39622952109872756,0.0,-0.010000000000001426,True,199,199,230,0.023,0.02023997548271378,0.02612635896291169,230,0.023,0.02023997548271378,0.02612635896291169,230,0.023,0.02023997548271378,0.02612635896291169,230,0.023,0.02023997548271378,0.02612635896291169,9885.9,8.542137847166906,19771.8,5000.0
A3_compliance_boundary,A,null,guarded_fixed_wald,10000,10000,0.39622952109872756,0.0,-0.010000000000001426,True,199,199,510,0.051,0.046857920608897666,0.055486909927969896,510,0.051,0.046857920608897666,0.055486909927969896,510,0.051,0.046857920608897666,0.055486909927969896,510,0.051,0.046857920608897666,0.055486909927969896,10000.0,0.0,20000.0,10000.0
A4_constant_nb_0p10,A,power,win_only_betting,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,963.8,12.293281905170808,1927.6,900.0
A4_constant_nb_0p10,A,power,win_only_normal_mixture,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,923.65,11.862033499784092,1847.3,800.0
A4_constant_nb_0p10,A,power,guarded_betting,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,1917,0.9585,0.9488444508284481,0.9663976168146429,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,4393.55,50.94303631263059,8787.1,3750.0
A4_constant_nb_0p10,A,power,guarded_betting_split,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,1832,0.916,0.9030311781255179,0.9273738385364797,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,5360.325,53.46837684264878,10720.65,4650.0
A4_constant_nb_0p10,A,power,guarded_normal_mixture,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,10000.0,0.0,20000.0,
A4_constant_nb_0p10,A,power,guarded_normal_mixture_split,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,10000.0,0.0,20000.0,
A4_constant_nb_0p10,A,power,guarded_repeated_wald,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,1091.45,21.67111438643615,2182.9,800.0
A4_constant_nb_0p10,A,power,guarded_group_bonferroni_wald,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,1980,0.99,0.9846040615409247,0.9935172321234472,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,3522.0,43.28692643281572,7044.0,3000.0
A4_constant_nb_0p10,A,power,guarded_fixed_wald,2000,10000,0.10000000000001588,0.0,0.0,False,0,199,1998,0.999,0.9963610657309615,0.9997257210823479,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,10000.0,0.0,20000.0,10000.0
A5_joint_gain,A,power,win_only_betting,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,185.45,1.7547503383672562,370.9,150.0
A5_joint_gain,A,power,win_only_normal_mixture,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,203.925,1.623013304782187,407.85,200.0
A5_joint_gain,A,power,guarded_betting,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,2080.775,28.569359892855495,4161.55,1700.0
A5_joint_gain,A,power,guarded_betting_split,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,2658.725,33.43628361806228,5317.45,2450.0
A5_joint_gain,A,power,guarded_normal_mixture,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,10000.0,0.0,20000.0,
A5_joint_gain,A,power,guarded_normal_mixture_split,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,10000.0,0.0,20000.0,
A5_joint_gain,A,power,guarded_repeated_wald,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,455.825,8.86847843136014,911.65,350.0
A5_joint_gain,A,power,guarded_group_bonferroni_wald,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,1658.0,21.34286766111808,3316.0,1000.0
A5_joint_gain,A,power,guarded_fixed_wald,2000,10000,0.23465959354828664,0.05000000000000794,0.0,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,10000.0,0.0,20000.0,10000.0
A6_strong_all_gates,A,power,win_only_betting,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,100.175,0.06602792969645717,200.35,100.0
A6_strong_all_gates,A,power,win_only_normal_mixture,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,100.75,0.13589977924926883,201.5,100.0
A6_strong_all_gates,A,power,guarded_betting,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,241.275,1.7766013023467027,482.55,250.0
A6_strong_all_gates,A,power,guarded_betting_split,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,279.2,1.8681354340625307,558.4,250.0
A6_strong_all_gates,A,power,guarded_normal_mixture,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,1481.05,6.256232792184126,2962.1,1450.0
A6_strong_all_gates,A,power,guarded_normal_mixture_split,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,1868.15,6.9380500682828625,3736.3,1850.0
A6_strong_all_gates,A,power,guarded_repeated_wald,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,121.175,0.8661320265987167,242.35,100.0
A6_strong_all_gates,A,power,guarded_group_bonferroni_wald,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,1000.0,0.0,2000.0,1000.0
A6_strong_all_gates,A,power,guarded_fixed_wald,2000,10000,0.49949475015498657,0.10000000000001588,0.0700000000000091,False,0,199,2000,1.0,0.9980829527187469,0.9999999999999998,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,0,0.0,1.0842021724855044e-19,0.001917047281252934,10000.0,0.0,20000.0,10000.0
B1_nb_pos_then_neg,B,drift,win_only_betting,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,283.315,1.4403076329381863,566.63,250.0
B1_nb_pos_then_neg,B,drift,win_only_normal_mixture,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,295.75,1.2945245266119911,591.5,250.0
B1_nb_pos_then_neg,B,drift,guarded_betting,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,328.2,1.3375634564386099,656.4,300.0
B1_nb_pos_then_neg,B,drift,guarded_betting_split,10000,10000,-0.08000000000000448,0.10000000000001588,0.08000000000001141,False,81,199,10000,1.0,0.9996160016293234,1.0,0,0.0,0.0,0.00038399837067659573,1,0.0001,1.765267360112231e-05,0.0005662688974013381,0,0.0,0.0,0.00038399837067659573,387.11,1.4797076704538634,774.22,350.0
