theta_mc,theta_from_g10,theta_from_g01,pw,pl,var_h,zeta10,zeta01,are_allpairs_vs_disjoint,theta_mcse,scenario,theta_exact,n_mc_pairs,predicted_fixed_power_nb_disjoint,predicted_fixed_power_nb_allpairs
-0.0010390000000000121,1.875458636418415e-06,-0.0004228827017923438,0.450783,0.451822,0.902603920479,0.3276061698962218,0.3272185334817179,1.378390149032071,0.0009500551684422453,null,-3.0913552967470894e-17,1000000,0.049999999999999725,0.04999999999999969
0.363949,0.3627703109482018,0.3629707806779655,0.639622,0.275673,0.7828361253989999,0.48632521515577704,0.11843584032855986,1.2944552535249603,0.0008847807119483947,efficiency_gain,0.36248777333180304,1000000,1.0,1.0
0.31099400000000005,0.3109375588124855,0.3108791754238957,0.606546,0.295552,0.8053807319640001,0.6316910953856825,0.059352190582983834,1.1654562721567605,0.0008974305195086345,success_regression,0.3106364816712778,1000000,1.0,1.0
0.410563,0.4109263307576031,0.4104957736898126,0.666915,0.256352,0.7547050230310001,0.547260729170993,0.06883696821677958,1.2249762111283917,0.0008687380374639859,safety_regression,0.41052398770291293,1000000,1.0,1.0
0.306333,0.30674725244748346,0.30603165914946295,0.615263,0.30893,0.830353093111,0.34891586308474454,0.2415337728094508,1.4063063852236737,0.0009112375779482118,joint_gain,0.30597669413889983,1000000,1.0,1.0
0.009345000000000048,0.009669834952774814,0.009084635235839281,0.456788,0.447443,0.904143670975,0.32412569103105987,0.330778021480362,1.3805749665210996,0.0009508651718932475,weak_gain,0.009900499999999979,1000000,0.27304035972480595,0.33671185708249374
0.0005499999999999949,-0.00014207152345719617,0.0006500930283541161,0.254503,0.253953,0.5084556975,0.2205956574776026,0.22013505373056444,1.1536652304219501,0.0007130611516246037,tie_heavy_null,-4.946168474795342e-18,1000000,0.05000000000000001,0.05000000000000001
0.05832700000000002,0.058175556300296714,0.05823402286381743,0.284629,0.226302,0.507528961071,0.3055501210935424,0.14260960954953958,1.1324733713641044,0.0007124110250413511,tie_heavy_efficiency,0.057998043733088485,1000000,0.9999999999588248,0.9999999999988805
