scenario,method,calendar_tick,deployments,replicates,deployment_rate,ci_lower,ci_upper
cheaper_equal_success,partial_prefix_envelope,11,205,1000,0.205,0.18113008647590156,0.23112770103057595
cheaper_equal_success,partial_prefix_envelope,12,236,1000,0.236,0.2107233759531616,0.26329715252721153
cheaper_equal_success,partial_prefix_envelope,13,263,1000,0.263,0.23665685979107837,0.2911570237310747
cheaper_equal_success,partial_prefix_envelope,14,300,1000,0.3,0.2724068424770048,0.3291238609172172
cheaper_equal_success,partial_prefix_envelope,15,335,1000,0.335,0.30642688114062866,0.3648359491596046
cheaper_equal_success,partial_prefix_envelope,16,370,1000,0.37,0.3406266753339855,0.4003682818722588
cheaper_equal_success,partial_prefix_envelope,17,402,1000,0.402,0.3720422335603109,0.4327078111028579
cheaper_equal_success,partial_prefix_envelope,18,442,1000,0.442,0.411499555136933,0.4729443488473914
cheaper_equal_success,partial_prefix_envelope,19,475,1000,0.475,0.44420380838551404,0.5059875295387637
cheaper_equal_success,partial_prefix_envelope,20,503,1000,0.503,0.4720586747142764,0.5339183647348104
cheaper_equal_success,partial_prefix_envelope,21,532,1000,0.532,0.5010103116491519,0.5627447758077727
cheaper_equal_success,partial_prefix_envelope,22,565,1000,0.565,0.5340823279157767,0.595420193481101
cheaper_equal_success,partial_prefix_envelope,23,600,1000,0.6,0.5693094295142662,0.6299252187886226
cheaper_equal_success,partial_prefix_envelope,24,626,1000,0.626,0.5955817549893309,0.6554539018723092
cheaper_equal_success,partial_prefix_envelope,25,654,1000,0.654,0.6239780184885133,0.6828433398979359
cheaper_equal_success,partial_prefix_envelope,26,671,1000,0.671,0.6412729638759754,0.6994182847219649
cheaper_equal_success,partial_prefix_envelope,27,698,1000,0.698,0.6688303415169653,0.7256542621227547
cheaper_equal_success,partial_prefix_envelope,28,720,1000,0.72,0.6913699270789491,0.7469462991874067
cheaper_equal_success,partial_prefix_envelope,29,748,1000,0.748,0.720176639029259,0.7739252887619057
cheaper_equal_success,partial_prefix_envelope,30,769,1000,0.769,0.7418776678486424,0.7940635360861289
cheaper_equal_success,partial_prefix_envelope,31,789,1000,0.789,0.7626295063588951,0.813158627236454
cheaper_equal_success,partial_prefix_envelope,32,807,1000,0.807,0.781383383844143,0.8302669864457263
cheaper_equal_success,partial_prefix_envelope,33,829,1000,0.829,0.8044158480970535,0.8510661448194513
cheaper_equal_success,partial_prefix_envelope,34,839,1000,0.839,0.8149299903062807,0.860475467440513
cheaper_equal_success,partial_prefix_envelope,35,856,1000,0.856,0.8328762978702983,0.8763990500879865
cheaper_equal_success,partial_prefix_envelope,36,867,1000,0.867,0.8445423199288764,0.8866488393427261
cheaper_equal_success,partial_prefix_envelope,37,877,1000,0.877,0.8551887673529645,0.8959258567489271
cheaper_equal_success,partial_prefix_envelope,38,885,1000,0.885,0.8637368277535603,0.9033165682125622
cheaper_equal_success,partial_prefix_envelope,39,900,1000,0.9,0.8798480368046516,0.9170905564069044
cheaper_equal_success,partial_prefix_envelope,40,905,1000,0.905,0.8852455602057479,0.9216547654209526
cheaper_equal_success,partial_prefix_envelope,41,918,1000,0.918,0.8993527833262955,0.9334480465797805
cheaper_equal_success,partial_prefix_envelope,42,933,1000,0.933,0.9157879467581331,0.9468980803933762
cheaper_equal_success,partial_prefix_envelope,43,942,1000,0.942,0.9257504237337675,0.9548667217650018
cheaper_equal_success,partial_prefix_envelope,44,947,1000,0.947,0.9313253831625082,0.9592534947514054
cheaper_equal_success,partial_prefix_envelope,45,952,1000,0.952,0.936933911349866,0.963606698979192
cheaper_equal_success,partial_prefix_envelope,46,956,1000,0.956,0.9414482108495923,0.9670617854115815
cheaper_equal_success,partial_prefix_envelope,47,958,1000,0.958,0.9437155747733968,0.9687791144538346
cheaper_equal_success,partial_prefix_envelope,48,966,1000,0.966,0.9528648097546889,0.9755686513367737
cheaper_equal_success,partial_prefix_envelope,49,969,1000,0.969,0.9563345039877078,0.9780759965528414
cheaper_equal_success,partial_prefix_envelope,50,973,1000,0.973,0.9610012692469598,0.9813786172257051
cheaper_equal_success,partial_prefix_envelope,51,977,1000,0.977,0.9657235493377733,0.9846257230670071
cheaper_equal_success,partial_prefix_envelope,52,978,1000,0.978,0.9669143266526004,0.985427292235209
cheaper_equal_success,partial_prefix_envelope,53,981,1000,0.981,0.9705155440876868,0.9878031142492091
cheaper_equal_success,partial_prefix_envelope,54,984,1000,0.984,0.97416793978826,0.9901277579977227
cheaper_equal_success,partial_prefix_envelope,55,986,1000,0.986,0.9766379658824644,0.9916424248695761
cheaper_equal_success,partial_prefix_envelope,56,986,1000,0.986,0.9766379658824644,0.9916424248695761
cheaper_equal_success,partial_prefix_envelope,57,989,1000,0.989,0.9804106042992137,0.9938468259019134
cheaper_equal_success,partial_prefix_envelope,58,990,1000,0.99,0.9816905311296853,0.9945592455544707
cheaper_equal_success,partial_prefix_envelope,59,992,1000,0.992,0.9842936654690199,0.995940804181194
cheaper_equal_success,partial_prefix_envelope,60,992,1000,0.992,0.9842936654690199,0.995940804181194
cheaper_equal_success,partial_prefix_envelope,61,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,62,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,63,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,64,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,65,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,66,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,67,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,68,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,69,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,70,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,71,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,72,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,73,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,74,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,75,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,76,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,77,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,78,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,79,997,1000,0.997,0.9912169859464969,0.9989792161188614
cheaper_equal_success,partial_prefix_envelope,80,997,1000,0.997,0.9912169859464969,0.9989792161188614
